AtcoCode,TiplocCode,CrsCode,StationName,StationNameLang,GridType,Easting,Northing,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Latitude,Longitude
9100BISHPTN,BISHPTN,BPT,Bishopton Rail Station,"",U,243769,670509,2003-11-04T00:00:00,2014-11-11T18:24:34,1,rev,55.9022563659, -4.5004702272
9100BEREALS,BEREALS,BAS,Bere Alston Rail Station,"",U,244000,67400,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.4855801051, -4.2003841017
9100BOWLING,BOWLING,BWG,Bowling Rail Station,"",U,244300,673700,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.9310714655, -4.4938258606
9100STBDXVR,STBDXVR,SBV,St Budeaux Victoria Road Rail Station,"",U,244645,58080,2003-11-04T00:00:00,2010-10-06T16:42:54,2,rev,50.4019952477, -4.1874330909
9100STBDXFR,STBDXFR,SBF,St Budeaux Ferry Road Rail Station,"",U,244685,58010,2003-11-04T00:00:00,2010-10-06T16:42:54,2,rev,50.4013767558, -4.1868416838
9100PMBRYBP,PMBRYBP,PBY,Pembrey & Burry Port Rail Station,"",U,244700,200700,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,51.6835326809, -4.2478649262
9100KEYHAM,KEYHAM,KEY,Keyham Rail Station,"",U,245160,56715,2003-11-04T00:00:00,2010-10-06T16:42:54,2,rev,50.3898643425, -4.1796285768
9100BEREFRS,BEREFRS,BFE,Bere Ferrers Rail Station,"",U,245230,63545,2003-11-04T00:00:00,2010-10-06T16:42:54,2,rev,50.4512627598, -4.1814634554
9100DOCKYDP,DOCKYDP,DOC,Dockyard (Plymouth) Rail Station,"",U,245398,55850,2005-04-04T00:00:00,2010-10-06T16:42:54,2,rev,50.3821534706, -4.1759268375
9100DEVNPRT,DEVNPRT,DPT,Devonport Rail Station,"",U,245755,55435,2003-11-04T00:00:00,2010-10-06T16:42:54,2,rev,50.3785177656, -4.1707389477
9100KLPTRCK,KLPTRCK,KPT,Kilpatrick Rail Station,"",U,246800,672900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.9246935335, -4.4533967721
9100PSLYSTJ,PSLYSTJ,PYJ,Paisley St James Rail Station,"",U,247200,664800,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8521114555, -4.4424274654
9100PLYMTH,PLYMTH,PLY,Plymouth Rail Station,"",U,247700,55300,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.3778114758, -4.1433494979
9100NEILSTN,NEILSTN,NEI,Neilston Rail Station,"",U,247900,657080,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.7830319543, -4.4269370486
9100PSLYCAN,PSLYCAN,PCN,Paisley Canal Rail Station,"",U,248300,663420,2005-04-04T00:00:00,2011-08-22T17:03:04,2,rev,55.8400708211, -4.4241022116
9100PSLYGST,PSLYGST,PYG,Paisley Gilmour Street Rail Station,"",U,248304,664230,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,55.8473432284, -4.4244912616
9100DALMUIR,DALMUIR,DMR,Dalmuir Rail Station,"",U,248420,671420,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.911921651, -4.4266657755
9100CRICCTH,CRICCTH,CCC,Criccieth Rail Station,"",U,249660,338010,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,52.9184246922, -4.2375196432
9100SINGER,SINGER,SIN,Singer Rail Station,"",U,249728,670900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.9076643414, -4.4054709223
9100CLYBANK,CLYBANK,CYK,Clydebank Rail Station,"",U,249768,670121,2003-11-04T00:00:00,2009-03-18T09:57:58,2,rev,55.9006838001, -4.4043987103
9100BRHD,BRHD,BRR,Barrhead Rail Station,"",U,249840,659320,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8037470316, -4.3972682443
9100HWKHEAD,HWKHEAD,HKH,Hawkhead Rail Station,"",U,249890,663600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8421839094, -4.3988362292
9100LLNLLI,LLNLLI,LLE,Llanelli Rail Station,"",U,250650,199445,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,51.6738710202, -4.1613259947
9100YOKER,YOKER,YOK,Yoker Rail Station,"",U,250870,669180,2003-11-04T00:00:00,2011-08-22T17:03:04,2,rev,55.8925792728, -4.3862714831
9100DRUMRY,DRUMRY,DMY,Drumry Rail Station,"",U,250967,670514,2005-11-03T00:00:00,2006-09-18T18:24:34,1,rev,55.9045847687, -4.3854571409
9100HLNGTNW,HLNGTNW,HLW,Hillington West Rail Station,"",U,251650,665080,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8560145655, -4.3715655801
9100BEAULY,BEAULY,BEL,Beauly Rail Station,"",U,252005,845807,2003-11-04T00:00:00,2010-02-25T14:54:53,2,rev,57.4782638344, -4.4698634331
9100CROKSTN,CROKSTN,CKT,Crookston Rail Station,"",U,252030,663540,2005-04-04T00:00:00,2011-07-07T16:17:02,2,rev,55.842306531, -4.3646599927
9100GSCD,GSCD,GRS,Garscadden Rail Station,"",U,252182,668590,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8876875396, -4.3649893754
9100NITSH,NITSH,NIT,Nitshill Rail Station,"",U,252210,660150,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8119290151, -4.3599440893
9100DRMCHPL,DRMCHPL,DMC,Drumchapel Rail Station,"",U,252380,670490,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,55.9048050133, -4.3628637433
9100LFPW,LFPW,LPG,Llanfairpwll Rail Station,"",U,252600,371600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.2209605021, -4.2092216486
9100HLNGTNE,HLNGTNE,HLE,Hillington East Rail Station,"",U,252680,664840,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8541758548, -4.3549953963
9100MUROORD,MUROORD,MOO,Muir of Ord Rail Station,"",U,252742,850189,2003-11-04T00:00:00,2010-02-25T14:54:42,2,rev,57.5178284795, -4.460230876
9100SCTSTNH,SCTSTNH,SCH,Scotstounhill Rail Station,"",U,252930,668280,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.88513372, -4.3528726659
9100MSSPARK,MSSPARK,MPK,Mosspark Rail Station,"",U,253050,663340,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8408228806, -4.3482777791
9100PHLD,PHLD,PTL,Priesthill & Darnley Rail Station,"",U,253280,660140,2005-03-17T00:00:00,2006-09-18T18:24:34,1,rev,55.8121655063, -4.3428803656
9100CDNL,CDNL,CDO,Cardonald Rail Station,"",U,253570,664630,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8525617165, -4.340677662
9100PATERTN,PATERTN,PTT,Patterton Rail Station,"",U,253675,657725,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.7906049425, -4.335284571
9100CKHL,CKHL,CKH,Corkerhill Rail Station,"",U,253914,662940,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8374943521, -4.3342780321
9100CONONBR,CONONBR,CBD,Conon Bridge Rail Station,"",U,254105,855032,2013-01-07T11:22:00,2013-01-07T11:27:00,1,rev,57.5617327905, -4.4404033769
9100WESTRTN,WESTRTN,WES,Westerton Rail Station,"",U,254130,670430,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.9047998365, -4.3348647949
9100BSDN,BSDN,BRN,Bearsden Rail Station,"",U,254355,671795,2003-11-04T00:00:00,2011-08-22T17:03:04,2,rev,55.9171219632, -4.3320048257
9100KENISHD,KENISHD,KNS,Kennishead Rail Station,"",U,254390,660230,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.813309436, -4.3252321959
9100JORDANH,JORDANH,JOR,Jordanhill Rail Station,"",U,254670,667950,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.882699515, -4.3249029293
9100ANSL,ANSL,ANL,Anniesland Rail Station,"",U,254880,668683,2003-11-04T00:00:00,2011-07-07T16:17:02,3,rev,55.8893432336, -4.3219418416
9100BYNEA,BYNEA,BYE,Bynea Rail Station,"",U,254960,199115,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.6720355869, -4.0989020803
9100ACHILCK,ACHILCK,AUK,Auchinleck Rail Station,"",U,255000,622000,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.4702735607, -4.2953352235
9100HLFT,HLFT,HLF,Hillfoot Rail Station,"",U,255100,672100,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.9200849636, -4.3202587624
9100THLB,THLB,THB,Thornliebank Rail Station,"",U,255230,659955,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8110931929, -4.3116934017
9100WTCR,WTCR,WCR,Whitecraigs Rail Station,"",U,255250,657640,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.7903161404, -4.310143285
9100HYNDLND,HYNDLND,HYN,Hyndland Rail Station,"",U,255300,667600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8797471979, -4.314653649
9100DINGWAL,DINGWAL,DIN,Dingwall Rail Station,"",U,255323,858608,2003-11-04T00:00:00,2010-02-25T14:54:04,2,rev,57.5942168221, -4.4221973842
9100MLGV,MLGV,MLN,Milngavie Rail Station,"",U,255535,674455,2003-11-04T00:00:00,2011-02-14T14:58:53,2,rev,55.9413575022, -4.3145648876
9100BRNSTPL,BRNSTPL,BNP,Barnstaple Rail Station,"",U,255561,132541,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,51.0739644921, -4.0631402025
9100PTCK,PTCK,PTK,Partick Rail Station,"",U,255630,666490,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,55.8698812708, -4.3087915388
9100DAWSHLM,DAWSHLM,KVD,Kelvindale Rail Station,"",U,255670,669125,2005-10-03T00:00:00,2011-07-07T16:17:02,2,rev,55.8935487999, -4.3095577512
9100PLKSHWW,PLKSHWW,PWW,Pollokshaws West Rail Station,"",U,255910,661350,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,55.8238204955, -4.3015915299
9100DUMBRCK,DUMBRCK,DUM,Dumbreck Rail Station,"",U,256010,663666,2003-11-04T00:00:00,2011-07-07T16:17:02,3,rev,55.8446425043, -4.3012244995
9100MRYHILL,MRYHILL,MYH,Maryhill Rail Station,"",U,256237,669560,2003-11-04T00:00:00,2010-10-13T15:31:21,2,rev,55.8976237197, -4.3007303486
9100TONFNAU,TONFNAU,TNF,Tonfanau Rail Station,"",U,256310,303870,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.6135565545, -4.1237062703
9100GIFNOCK,GIFNOCK,GFN,Giffnock Rail Station,"",U,256375,659125,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8039838247, -4.2930005917
9100LLGNNCH,LLGNNCH,LLH,Llangennech Rail Station,"",U,256400,201200,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.6911401855, -4.0789505342
9100WMWD,WMWD,WLM,Williamwood Rail Station,"",U,256505,657973,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.7936801397, -4.2903211229
9100SHWLNDS,SHWLNDS,SHL,Shawlands Rail Station,"",U,256510,661930,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8292064055, -4.2923288907
9100PRTHMDG,PRTHMDG,PTM,Porthmadog Rail Station,"",U,256630,339190,2005-03-18T00:00:00,2007-08-29T10:27:12,5,rev,52.9309305535, -4.1344534631
9100MAXWLPK,MAXWLPK,MAX,Maxwell Park Rail Station,"",U,256770,662870,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8377227182, -4.2886774595
9100SUMRSTN,SUMRSTN,SUM,Summerston Rail Station,"",U,256817,669675,2005-03-18T00:00:00,2011-07-07T16:17:02,3,rev,55.8988291055, -4.2915239477
9100PLKSHWE,PLKSHWE,PWE,Pollokshaws East Rail Station,"",U,256835,661410,2005-04-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8246345854, -4.2868710374
9100CRSMYLF,CRSMYLF,CMY,Crossmyloof Rail Station,"",U,257030,662440,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8339394759, -4.2843030651
9100LNDW,LNDW,LDN,Llandanwg Rail Station,"",U,257030,328630,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,52.8361759873, -4.1238635913
9100PRTHHBR,PRTHHBR,PMG,Porthmadog Harbour Ffestiniog Railway Station,"",U,257120,338410,2005-03-18T00:00:00,2007-08-29T10:27:12,2,rev,52.9240544206, -4.1268252563
9100EXHIBTC,EXHIBTC,EXG,Exhibition Centre (Glasgow) Rail Station,"",U,257177,665510,2003-11-04T00:00:00,2011-07-18T17:01:58,2,rev,55.8615443927, -4.2835742363
9100LAMBH,LAMBH,GSC,Gilshochill Rail Station,"",U,257365,669490,2003-11-04T00:00:00,2011-07-07T16:17:02,3,rev,55.8973310545, -4.2826700794
9100CLRKSTN,CLRKSTN,CKS,Clarkston Rail Station,"",U,257410,657460,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.7893425756, -4.2756304312
9100LNSD,LNSD,LGS,Langside Rail Station,"",U,257420,661000,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,55.8211269753, -4.2773259977
9100BANGOR,BANGOR,BNG,Bangor (Gwynedd) Rail Station,"",U,257500,371600,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,53.2222979654, -4.1358869294
9100MUIREND,MUIREND,MUI,Muirend Rail Station,"",U,257562,659695,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8094528886, -4.274377937
9100PLKLHDW,PLKLHDW,PLW,Pollokshields West Rail Station,"",U,257580,662840,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,55.8376933127, -4.2757390394
9100CULRAIN,CULRAIN,CUA,Culrain Rail Station,"",U,257680,894770,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,57.9194946106, -4.4042721672
9100PSRN,PSRN,PES,Pensarn (Gwynedd) Rail Station,"",U,257800,328000,2003-11-04T00:00:00,2010-07-05T19:26:59,2,rev,52.8307204357, -4.1121665744
9100LBDR,LBDR,LBR,Llanbedr Rail Station,"",U,257900,326900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.8208652563, -4.1102042575
9100ANDRSTN,ANDRSTN,AND,Anderston Rail Station,"",U,257960,665300,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8598905332, -4.2709646678
9100INVRSHN,INVRSHN,INH,Invershin Rail Station,"",U,257985,895356,2003-11-04T00:00:00,2010-02-25T14:52:33,2,rev,57.9248506817, -4.3994794892
9100PLKLHDE,PLKLHDE,PLE,Pollokshields East Rail Station,"",U,258040,663200,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,55.8410609323, -4.2685885077
9100CHRNGXG,CHRNGXG,CHC,Charing Cross (Glasgow) Rail Station,"",U,258050,665830,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8646752269, -4.2698055885
9100CHAPLTN,CHAPLTN,CPN,Chapelton (Devon) Rail Station,"",U,258075,126080,2003-11-04T00:00:00,2010-10-06T16:42:54,2,rev,51.0165289386, -4.0247448242
9100HRLC,HRLC,HRL,Harlech Rail Station,"",U,258100,331400,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.8613425321, -4.1091973982
9100QUNPARK,QUNPARK,QPK,Queens Park (Glasgow) Rail Station,"",U,258135,662555,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8352982505, -4.26673566
9100DYFRYNA,DYFRYNA,DYF,Dyffryn Ardudwy Rail Station,"",U,258170,323330,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.7888658497, -4.1046506676
9100BUSBY,BUSBY,BUS,Busby Rail Station,"",U,258220,656430,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.7803335966, -4.2621874207
9100TYWYN,TYWYN,TYW,Tywyn Rail Station,"",U,258260,300700,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.5855906404, -4.0935677848
9100LAIRG,LAIRG,LRG,Lairg Rail Station,"",U,258265,903922,2003-11-04T00:00:00,2010-02-25T14:51:53,2,rev,58.0018108151, -4.3998916637
9100MTFL,MTFL,MFL,Mount Florida Rail Station,"",U,258455,661570,2003-11-04T00:00:00,2011-02-14T14:58:53,2,rev,55.8265491352, -4.2611173526
9100CCRT,CCRT,CCT,Cathcart Rail Station,"",U,258460,660580,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8176625197, -4.260522045
9100ABRYSTH,ABRYSTH,AYW,Aberystwyth Rail Station,"",U,258500,281600,2003-11-04T00:00:00,2007-02-13T17:06:21,4,rev,52.4140589056, -4.081904916
9100TALB,TALB,TLB,Talybont Rail Station,"",U,258660,321510,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.7726445507, -4.0966036401
9100GLGCLL,GLGCLL,GCL,Glasgow Central Low Level Rail Station,"",U,258737,665139,2003-11-04T00:00:00,2011-08-12T14:57:45,2,rev,55.858673532, -4.2584774599
9100CROSSHL,CROSSHL,COI,Crosshill Rail Station,"",U,258750,662310,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8332791971, -4.2567970862
9100PNTADLS,PNTADLS,PTD,Pontarddulais Rail Station,"",U,258790,204080,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,51.717625303, -4.0455653141
9100GLGC,GLGC,GLC,Glasgow Central Rail Station,"",U,258794,665257,2003-11-04T00:00:00,2007-08-24T15:05:14,3,rev,55.8597496156, -4.2576290605
9100POSILPK,POSILPK,PPK,Possilpark & Parkhouse Rail Station,"",U,258850,668640,2005-03-18T00:00:00,2011-07-07T16:17:02,2,rev,55.8901379173, -4.2584986291
9100THAL,THAL,THT,Thorntonhall Rail Station,"",U,258870,655110,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.7686725545, -4.251148703
9100LYNGRIL,LYNGRIL,LLW,Llwyngwril Rail Station,"",U,258920,309720,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,52.6667959978, -4.0876869996
9100GLGQHL,GLGQHL,GLQ,Glasgow Queen Street Rail Station,"",U,259190,665515,2003-11-04T00:00:00,2010-02-18T14:19:13,3,rev,55.8621817762, -4.2514417118
9100ARGYLST,ARGYLST,AGS,Argyle Street Rail Station,"",U,259220,664970,2003-11-04T00:00:00,2010-10-13T15:31:21,3,rev,55.8572976321, -4.2506797284
9100OKHMPTN,OKHMPTN,OKE,Okehampton Rail Station,"",U,259220,94430,2005-04-04T00:00:00,2010-10-06T16:42:54,3,rev,50.7323709771, -3.9962371646
9100GOWERTN,GOWERTN,GWN,Gowerton Rail Station,"",U,259240,196400,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.6487287822, -4.0359546516
9100GLGQLL,GLGQLL,GQL,Glasgow Queen Street Low Level Rail Station,"",U,259241,665531,2003-11-04T00:00:00,2008-04-25T15:26:31,2,rev,55.8623403235, -4.2506358523
9100KGPK,KGPK,KGP,Kings Park Rail Station,"",U,259345,660760,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8195373532, -4.2465028963
9100ASFIELD,ASFIELD,ASF,Ashfield Rail Station,"",U,259427,668485,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,55.8889152278, -4.2492001758
9100LNAB,LNAB,LLA,Llanaber Rail Station,"",U,259870,318010,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,52.7415174068, -4.0771833809
9100GLGHST,GLGHST,HST,High Street (Glasgow) Rail Station,"",U,259890,665200,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8595578077, -4.2401039264
9100MINFORD,MINFORD,MFF,Minffordd Rail Station,"",U,259940,338560,2003-11-04T00:00:00,2007-08-29T10:27:12,2,rev,52.926145345, -4.0849726521
9100MINFFR,MINFFR,MFD,Minffordd Ffestiniog Railway Station,"",U,259990,338530,2003-11-04T00:00:00,2007-08-29T10:27:12,2,rev,52.9258888953, -4.0842164454
9100ARDGAY,ARDGAY,ARD,Ardgay Rail Station,"",U,260030,890446,2003-11-04T00:00:00,2010-02-25T14:52:45,2,rev,57.8814343743, -4.3620902545
9100TYGWYN,TYGWYN,TYG,Tygwyn Rail Station,"",U,260260,334950,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.8937988543, -4.0786617087
9100CFFT,CFFT,CFF,Croftfoot Rail Station,"",U,260480,660580,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.818250801, -4.2283107571
9100SPRNGBN,SPRNGBN,SPR,Springburn Rail Station,"",U,260570,667670,2005-04-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8819306661, -4.2305204867
9100ABDVY,ABDVY,AVY,Aberdovey Rail Station,"",U,260600,296000,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.5439709134, -4.0570763906
9100BRIDGTN,BRIDGTN,BDG,Bridgeton Rail Station,"",U,260732,663992,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8489565185, -4.2260423916
9100HARMYRS,HARMYRS,HMY,Hairmyres Rail Station,"",U,260800,654300,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.761959437, -4.2199969848
9100BLGRVE,BLGRVE,BLG,Bellgrove Rail Station,"",U,260865,664850,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8566980297, -4.2243600625
9100BORTH,BORTH,BRH,Borth Rail Station,"",U,260900,290100,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.4910411643, -4.0501863389
9100UMBRLGH,UMBRLGH,UMB,Umberleigh Rail Station,"",U,260950,123800,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.996741205, -3.9829094548
9100BSHB,BSHB,BBG,Bishopbriggs Rail Station,"",U,261000,670100,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.9038715243, -4.2249012111
9100TLSRNAU,TLSRNAU,TAL,Talsarnau Rail Station,"",U,261000,336100,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.9043217775, -4.0681617526
9100BNHL,BNHL,BNL,Barnhill Rail Station,"",U,261025,667160,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8774834443, -4.2229911506
9100BRMOUTH,BRMOUTH,BRM,Barmouth Rail Station,"",U,261200,315900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.7229049113, -4.0566037471
9100DLMRNOK,DLMRNOK,DAK,Dalmarnock Rail Station,"",U,261230,663210,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8420793253, -4.2176948019
9100PRHN,PRHN,PRH,Penrhyndeudraeth Rail Station,"",U,261320,338820,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,52.9288395107, -4.0645697821
9100RTHGLEN,RTHGLEN,RUT,Rutherglen Rail Station,"",U,261540,661920,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,55.8305867225, -4.2120903916
9100DUKEST,DUKEST,DST,Duke Street Rail Station,"",U,261580,665020,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8584302018, -4.213033844
9100FRBN,FRBN,FRB,Fairbourne Rail Station,"",U,261600,312900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.6960557759, -4.0494218463
9100ALXPD,ALXPD,AXP,Alexandra Parade Rail Station,"",U,261747,665542,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8631647206, -4.2106343183
9100NWCMNCK,NWCMNCK,NCK,New Cumnock Rail Station,"",U,261780,614260,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,55.4027409338, -4.1843292426
9100LNDC,LNDC,LLC,Llandecwyn Rail Station,"",U,261800,337900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.9206985859, -4.0570419611
9100LLDYBIE,LLDYBIE,LLI,Llandybie Rail Station,"",U,262000,215500,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,51.8210413519, -4.0036670781
9100BRSDE,BRSDE,BUI,Burnside (Strathclyde) Rail Station,"",U,262100,660380,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8169207887, -4.2023757518
9100PENHELG,PENHELG,PHG,Penhelig Rail Station,"",U,262100,296150,2005-03-17T00:00:00,2006-09-18T18:24:34,1,rev,52.5457006306, -4.0350346008
9100PNTYFYN,PNTYFYN,PTF,Pantyffynnon Rail Station,"",U,262300,210800,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.7788828692, -3.997449154
9100AMMANFD,AMMANFD,AMF,Ammanford Rail Station,"",U,262400,212700,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.7959802661, -3.9967546569
9100SAMPCRT,SAMPCRT,SMC,Sampford Courtenay Rail Station,"",U,262670,98535,2009-06-18T15:01:50,2010-10-06T16:42:54,1,rev,50.7700908969, -3.9489125512
9100MFAM,MFAM,MFA,Morfa Mawddach Rail Station,"",U,262800,314100,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.7071419715, -4.032178053
9100FFAIRFC,FFAIRFC,FFA,Ffairfach Rail Station,"",U,262900,221200,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.8724808498, -3.9928787809
9100PRTSMTA,PRTSMTA,PMA,Portsmouth Arms Rail Station,"",U,263100,119320,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,50.9569944809, -3.9506012138
9100EKILBRD,EKILBRD,EKL,East Kilbride Rail Station,"",U,263310,654670,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,55.7659978238, -4.1802138231
9100LLDEILO,LLDEILO,LLL,Llandeilo Rail Station,"",U,263350,222620,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,51.8853508121, -3.9869089385
9100DALWHIN,DALWHIN,DLW,Dalwhinnie Rail Station,"",U,263420,784900,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,56.9351543012, -4.2461914619
9100CNTY,CNTY,CAY,Carntyne Rail Station,"",U,263725,664555,2005-04-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8548667252, -4.178558829
9100CMBSLNG,CMBSLNG,CBL,Cambuslang Rail Station,"",U,263950,660620,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8196005407, -4.1729949447
9100KRKH,KRKH,KKH,Kirkhill Rail Station,"",U,264300,659975,2003-11-04T00:00:00,2011-07-07T16:17:02,2,rev,55.8139079243, -4.1670911014
9100IVYBDGE,IVYBDGE,IVY,Ivybridge Rail Station,"",U,264745,56570,2003-11-04T00:00:00,2010-10-06T16:42:54,4,rev,50.3933952288, -3.9042285416
9100SHTLSTN,SHTLSTN,SLS,Shettleston Rail Station,"",U,264880,664370,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8535309533, -4.1600304592
9100CARMYLE,CARMYLE,CML,Carmyle Rail Station,"",U,264930,662230,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.8343311624, -4.1581669693
9100TANY,TANY,TYB,Tan-y-Bwlch Ffestiniog Railway Station,"",U,264965,341560,2003-11-04T00:00:00,2007-08-29T10:27:12,2,rev,52.9543847212, -4.0115223964
9100LENZIE,LENZIE,LNZ,Lenzie Rail Station,"",U,265500,671900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.9213119495, -4.1538778824
9100SWANSEA,SWANSEA,SWA,Swansea Rail Station,"",U,265700,193600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.6251487596, -3.9415644468
